table,table_title,year,measure,age,sex,indigenous_status,remoteness,year_dollars,description1,description2,description3,description4,uncertainty,data_source,unit,jurisdiction,value
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,1191
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,824
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,1035
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,351
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,343
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,103
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,82
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,53
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,3982
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,912
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,761
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,731
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,227
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,278
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,74
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,59
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,26
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,3068
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,210
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,213
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,211
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,55
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,76
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,21
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,14
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,8
